matchId,playerId,playType,bodyPart,x,y,interveningOpponents,interveningTeammates,interferenceOnShooter,minute,second,outcome
m_139,p_87,open play,right foot,10.72,-10.47,2,0,high,38,46,missed chance
m_125,p_9,open play,left foot,16.96,9.73,5,3,medium,28,27,missed chance
m_216,p_157,open play,left foot,11.47,-11.22,2,0,medium,62,39,blocked shot
m_151,p_154,free kick,right foot,23.19,14.71,7,2,low,72,17,blocked shot
m_42,p_16,open play,right foot,27.68,-3.24,7,5,low,1,11,saved by keeper
m_41,p_51,open play,right foot,24.44,20.95,3,1,medium,80,38,blocked shot
m_202,p_97,open play,right foot,12.72,-13.97,1,0,medium,87,50,missed chance
m_194,p_139,open play,right foot,5.74,2.24,1,0,low,86,51,saved by keeper
m_62,p_72,open play,left foot,22.69,8.73,3,0,low,53,11,blocked shot
m_71,p_8,free kick,right foot,20.7,8.48,7,2,low,72,38,goal
m_172,p_138,open play,right foot,8.48,-3.74,2,0,medium,3,17,goal
m_82,p_155,open play,right foot,27.93,3.74,5,1,medium,88,51,blocked shot
m_50,p_115,open play,right foot,18.21,18.45,1,0,low,58,54,saved by keeper
m_143,p_90,open play,left foot,12.22,-12.72,2,0,medium,58,6,saved by keeper
m_173,p_149,open play,left foot,23.69,6.98,4,1,low,50,27,blocked shot
m_219,p_82,open play,left foot,10.47,14.22,2,0,medium,83,27,saved by keeper
m_127,p_110,open play,right foot,8.48,-9.23,1,0,medium,67,0,saved by keeper
m_131,p_2,open play,right foot,22.94,-14.22,5,0,low,87,15,hit the post
m_206,p_97,open play,head,5.74,0.5,1,1,medium,53,21,missed chance
m_191,p_82,open play,right foot,17.71,-6.98,2,0,medium,43,16,missed chance
m_71,p_21,open play,left foot,24.94,-3.24,2,0,medium,75,15,missed chance
m_118,p_4,open play,right foot,18.7,-11.22,2,1,medium,69,41,saved by keeper
m_66,p_81,open play,right foot,13.47,-8.73,3,0,high,19,15,blocked shot
m_87,p_148,open play,head,8.23,1.75,2,0,high,54,29,saved by keeper
m_135,p_99,open play,right foot,9.98,-4.74,2,0,low,56,52,missed chance
m_30,p_153,open play,right foot,23.44,1.5,2,0,medium,90,42,missed chance
m_57,p_74,open play,right foot,12.97,-9.73,3,0,medium,44,28,missed chance
m_195,p_66,open play,right foot,19.2,10.23,4,1,medium,67,23,missed chance
m_66,p_105,open play,right foot,7.98,-4.74,1,0,medium,65,32,saved by keeper
m_201,p_63,open play,right foot,9.73,-15.46,2,0,low,58,29,saved by keeper
m_58,p_148,open play,right foot,17.46,-9.48,3,0,low,43,0,missed chance
m_9,p_85,open play,left foot,20.2,-1.25,4,1,medium,7,13,goal
m_201,p_122,open play,right foot,8.48,-7.23,2,0,high,87,46,missed chance
m_36,p_26,open play,right foot,17.46,1.75,3,0,low,42,18,missed chance
m_63,p_1,open play,left foot,20.7,-10.72,2,0,medium,37,26,missed chance
m_177,p_32,free kick,right foot,19.45,-12.47,7,2,low,94,23,blocked shot
m_189,p_44,open play,head,6.98,-1.5,1,0,medium,55,52,goal
m_226,p_140,open play,left foot,9.48,-7.73,1,0,high,87,11,blocked shot
m_237,p_150,open play,left foot,15.71,7.98,2,0,low,65,32,missed chance
m_183,p_5,open play,right foot,18.7,-7.23,3,0,low,43,4,missed chance
m_240,p_49,open play,right foot,24.69,-14.96,3,0,low,86,37,blocked shot
m_115,p_25,open play,right foot,11.97,-4.49,2,0,high,21,55,saved by keeper
m_189,p_114,open play,left foot,9.73,5.49,2,0,low,68,32,goal
m_183,p_116,open play,right foot,7.48,-6.24,2,0,high,10,18,blocked shot
m_223,p_72,open play,left foot,5.74,-8.73,2,1,medium,51,51,missed chance
m_199,p_30,open play,right foot,17.96,17.21,3,0,medium,27,11,missed chance
m_22,p_12,open play,right foot,14.71,17.21,2,0,low,16,39,saved by keeper
m_83,p_63,open play,right foot,8.23,-14.46,2,0,medium,65,26,saved by keeper
m_187,p_150,open play,right foot,19.7,2.24,1,0,medium,30,14,saved by keeper
m_141,p_108,open play,left foot,9.23,-6.73,1,0,low,23,20,saved by keeper
m_189,p_34,open play,left foot,24.94,3.24,3,0,high,23,24,goal
m_166,p_134,free kick,left foot,22.44,-4.99,2,0,low,46,26,missed chance
m_168,p_21,open play,right foot,14.22,9.48,1,0,low,59,14,saved by keeper
m_56,p_59,open play,right foot,20.7,11.97,4,0,medium,27,6,missed chance
m_83,p_130,open play,left foot,10.97,1.75,2,0,medium,30,8,blocked shot
m_161,p_112,open play,right foot,28.93,-7.73,3,1,medium,68,1,blocked shot
m_25,p_53,open play,right foot,3.74,-9.98,2,0,medium,10,1,blocked shot
m_203,p_138,open play,right foot,22.94,-15.21,2,0,low,7,47,saved by keeper
m_67,p_118,open play,right foot,30.67,-7.48,3,0,medium,38,57,saved by keeper
m_133,p_63,open play,right foot,18.95,-2.24,3,0,medium,77,9,missed chance
m_41,p_61,open play,head,7.48,2.49,2,1,medium,75,2,goal
m_72,p_9,open play,right foot,3.24,-10.72,2,0,medium,84,55,missed chance
m_93,p_18,open play,right foot,17.96,2,2,0,low,36,19,goal
m_36,p_48,open play,left foot,11.22,9.98,2,0,high,28,30,goal
m_192,p_82,open play,left foot,20.2,2.49,6,2,low,93,17,missed chance
m_43,p_2,open play,right foot,19.95,-7.23,3,0,medium,75,47,missed chance
m_21,p_4,open play,right foot,22.44,11.97,4,0,medium,67,46,missed chance
m_224,p_102,open play,head,13.72,-1,2,0,medium,84,54,missed chance
m_48,p_68,open play,right foot,7.48,2.74,2,0,medium,55,10,blocked shot
m_209,p_28,open play,right foot,30.43,-0.5,2,1,low,69,57,missed chance
m_15,p_52,open play,right foot,24.44,-7.23,4,2,medium,89,8,missed chance
m_219,p_92,open play,right foot,11.72,16.21,2,0,low,90,50,blocked shot
m_198,p_40,open play,left foot,11.97,4.99,4,0,low,9,31,goal
m_131,p_30,open play,right foot,2,3.74,1,0,high,41,41,saved by keeper
m_46,p_50,open play,head,6.48,-3.49,4,1,medium,92,32,saved by keeper
m_155,p_64,open play,right foot,21.45,10.97,6,2,low,81,25,missed chance
m_235,p_88,open play,right foot,10.72,-12.22,1,0,medium,85,30,saved by keeper
m_235,p_132,open play,right foot,8.23,0.5,1,0,medium,74,58,blocked shot
m_166,p_25,open play,right foot,3.99,-3.74,1,0,low,4,15,saved by keeper
m_208,p_154,open play,left foot,18.95,1.75,3,1,medium,29,44,missed chance
m_143,p_43,open play,left foot,21.7,17.71,2,0,low,26,40,missed chance
m_157,p_72,open play,right foot,14.96,-0.75,2,0,high,80,54,blocked shot
m_158,p_19,free kick,right foot,35.16,4.99,5,1,low,21,49,blocked shot
m_27,p_28,open play,left foot,12.72,5.74,2,0,low,70,30,goal
m_74,p_146,open play,head,9.48,-2.99,3,1,medium,45,41,missed chance
m_11,p_72,open play,left foot,16.71,15.96,2,0,medium,10,38,saved by keeper
m_206,p_19,open play,right foot,27.93,-14.71,2,0,low,49,19,missed chance
m_83,p_151,free kick,left foot,27.18,-13.22,3,0,low,51,30,blocked shot
m_48,p_57,open play,head,9.48,6.24,3,1,medium,93,59,blocked shot
m_23,p_147,open play,right foot,11.72,-13.22,2,0,medium,40,51,missed chance
m_116,p_99,open play,left foot,11.72,-16.46,4,1,medium,2,0,blocked shot
m_71,p_122,open play,right foot,4.49,-1,2,0,high,33,1,blocked shot
m_26,p_140,open play,left foot,10.72,8.73,3,1,medium,76,11,blocked shot
m_77,p_15,open play,head,6.73,-0.75,1,0,low,41,42,goal
m_51,p_64,open play,right foot,31.42,6.98,3,0,medium,64,1,saved by keeper
m_152,p_8,open play,left foot,11.22,10.97,2,0,medium,12,52,saved by keeper
m_194,p_143,open play,right foot,10.47,4.49,1,0,high,4,8,saved by keeper
m_193,p_77,open play,right foot,9.73,-9.73,2,0,high,1,38,saved by keeper
m_127,p_27,open play,head,6.98,1,3,1,medium,27,3,missed chance
m_160,p_39,open play,head,7.23,-1.75,2,0,high,1,9,saved by keeper
m_240,p_108,open play,right foot,7.98,-6.73,4,0,medium,66,53,blocked shot
m_185,p_92,open play,right foot,22.44,14.71,5,0,medium,0,33,missed chance
m_37,p_140,open play,left foot,13.47,3.74,3,1,low,20,18,saved by keeper
m_198,p_133,open play,left foot,31.92,-6.24,3,1,low,76,23,missed chance
m_222,p_109,open play,left foot,24.44,9.98,4,2,low,52,2,missed chance
m_35,p_98,open play,right foot,13.72,5.24,1,0,high,84,24,saved by keeper
m_63,p_72,open play,head,5.74,0.75,1,0,medium,84,28,goal
m_183,p_135,open play,right foot,14.96,1.75,2,0,low,70,5,missed chance
m_138,p_22,open play,left foot,8.23,1,2,0,low,19,50,saved by keeper
m_218,p_3,open play,right foot,20.2,-13.72,4,0,medium,20,15,blocked shot
m_62,p_92,open play,right foot,4.74,-11.72,1,0,medium,61,47,saved by keeper
m_156,p_129,open play,head,6.98,-0.5,1,0,low,37,52,goal
m_80,p_45,free kick,right foot,24.69,-7.23,7,2,low,80,40,blocked shot
m_66,p_127,open play,right foot,14.22,15.21,3,0,high,12,27,blocked shot
m_173,p_30,open play,right foot,6.73,-1.5,1,0,medium,45,45,missed chance
m_190,p_113,open play,right foot,18.95,15.21,2,0,medium,91,35,saved by keeper
m_230,p_111,open play,right foot,19.2,-1.25,3,0,medium,56,16,missed chance
m_117,p_22,open play,left foot,10.72,14.22,3,0,medium,42,57,blocked shot
m_208,p_1,open play,left foot,26.43,-1.5,3,0,medium,51,35,blocked shot
m_7,p_19,free kick,left foot,20.2,-4.74,8,3,low,49,11,missed chance
m_80,p_101,open play,right foot,11.47,-10.47,1,0,low,66,43,hit the post
m_235,p_95,open play,right foot,3.74,-8.48,3,0,low,59,22,missed chance
m_49,p_82,open play,left foot,16.71,3.99,2,1,medium,0,43,missed chance
m_191,p_69,open play,right foot,31.17,1.75,3,1,medium,3,40,missed chance
m_234,p_39,open play,left foot,19.7,14.22,3,0,medium,66,33,blocked shot
m_7,p_123,open play,right foot,12.47,-4.49,4,0,low,82,40,missed chance
m_111,p_138,open play,left foot,23.69,7.23,3,3,medium,73,2,missed chance
m_45,p_97,open play,left foot,6.98,1.75,1,0,medium,18,27,missed chance
m_69,p_132,open play,right foot,15.71,-1.5,2,0,high,85,9,missed chance
m_226,p_79,open play,head,8.98,8.73,2,0,high,63,2,saved by keeper
m_179,p_20,open play,head,7.23,8.73,4,0,low,80,24,saved by keeper
m_125,p_147,open play,right foot,12.22,12.47,1,0,medium,90,3,saved by keeper
m_49,p_118,open play,right foot,15.21,8.23,4,0,medium,4,35,saved by keeper
m_115,p_60,open play,right foot,19.2,0.75,3,0,medium,39,11,saved by keeper
m_4,p_49,open play,right foot,20.7,1.25,3,1,low,64,38,saved by keeper
m_95,p_78,free kick,right foot,23.44,22.94,3,0,low,45,5,saved by keeper
m_163,p_86,open play,right foot,25.19,-5.49,2,0,high,15,57,missed chance
m_64,p_45,open play,head,5.49,4.49,1,0,medium,26,52,missed chance
m_103,p_133,open play,head,8.48,-2,1,0,low,21,13,saved by keeper
m_130,p_9,open play,head,5.74,-1.5,2,0,low,79,42,missed chance
m_46,p_90,free kick,left foot,25.44,-0.5,5,1,low,33,3,saved by keeper
m_202,p_68,open play,left foot,1.25,10.23,1,0,low,90,43,saved by keeper
m_46,p_81,open play,right foot,3.74,-3.24,1,0,medium,33,7,goal
m_46,p_2,open play,left foot,18.95,2.24,3,0,low,57,44,saved by keeper
m_155,p_10,open play,head,9.23,15.46,4,1,medium,48,45,missed chance
m_13,p_123,open play,right foot,18.45,-6.73,3,0,high,47,55,saved by keeper
m_56,p_6,open play,left foot,11.97,-13.47,2,0,medium,87,31,saved by keeper
m_81,p_8,open play,right foot,22.44,-3.99,3,0,medium,91,3,missed chance
m_157,p_106,open play,right foot,22.94,8.98,3,1,medium,67,11,blocked shot
m_104,p_116,open play,left foot,9.48,4.49,1,0,high,24,57,saved by keeper
m_168,p_129,open play,left foot,9.73,-5.74,1,0,low,54,1,saved by keeper
m_77,p_76,open play,right foot,3.24,3.49,1,0,low,5,39,goal
m_188,p_33,open play,left foot,11.47,-8.73,4,0,high,82,9,blocked shot
m_69,p_98,open play,left foot,18.21,-17.71,3,1,medium,88,15,blocked shot
m_161,p_89,open play,left foot,23.44,-5.24,2,0,medium,18,59,missed chance
m_24,p_24,open play,right foot,8.48,-9.23,1,0,low,78,20,saved by keeper
m_78,p_6,open play,right foot,10.97,2,1,0,medium,72,54,saved by keeper
m_59,p_10,open play,left foot,19.7,-9.48,2,0,medium,42,29,blocked shot
m_12,p_113,open play,right foot,6.48,2,2,0,medium,76,55,blocked shot
m_144,p_140,open play,left foot,21.45,6.48,3,0,medium,17,21,missed chance
m_121,p_158,open play,right foot,14.71,16.71,1,0,low,3,41,goal
m_238,p_16,open play,right foot,11.97,-13.97,2,0,low,65,43,saved by keeper
m_231,p_7,open play,right foot,9.73,-2.24,2,0,medium,94,7,goal
m_209,p_160,open play,left foot,3.74,-1.5,1,0,low,89,50,goal
m_79,p_46,free kick,right foot,28.18,5.99,8,4,low,11,26,missed chance
m_61,p_19,open play,left foot,14.46,3.99,2,0,high,90,33,goal
m_76,p_155,open play,right foot,28.43,-7.48,2,0,low,49,28,saved by keeper
m_214,p_20,open play,left foot,8.98,9.98,1,0,medium,77,50,missed chance
m_117,p_147,open play,right foot,26.68,-8.98,4,1,low,61,45,blocked shot
m_46,p_66,open play,left foot,27.18,0.5,3,0,low,13,25,saved by keeper
m_46,p_71,open play,left foot,27.93,-3.49,4,2,low,34,19,missed chance
m_142,p_91,free kick,left foot,26.43,10.23,5,1,low,27,53,blocked shot
m_78,p_21,open play,right foot,4.24,3.99,1,0,medium,16,19,hit the post
m_203,p_9,open play,right foot,6.98,-11.47,1,0,high,57,33,saved by keeper
m_118,p_108,open play,right foot,24.69,0.25,3,0,medium,48,31,blocked shot
m_75,p_50,open play,left foot,26.68,13.22,4,1,low,26,56,missed chance
m_75,p_33,open play,right foot,12.72,8.73,2,1,low,69,30,saved by keeper
m_157,p_78,open play,head,7.73,3.24,1,0,low,32,10,missed chance
m_190,p_52,open play,right foot,11.97,-8.73,2,0,medium,91,14,goal
m_14,p_52,open play,left foot,15.96,-10.47,3,0,low,80,11,goal
m_214,p_87,open play,right foot,12.72,-0.5,4,2,low,13,0,goal
m_79,p_156,open play,right foot,22.94,4.99,3,1,medium,84,21,missed chance
m_233,p_55,open play,right foot,12.97,-0.75,1,1,low,85,20,saved by keeper
m_10,p_136,open play,left foot,26.19,-4.99,5,2,medium,76,45,saved by keeper
m_169,p_135,open play,right foot,8.48,-14.96,2,0,high,91,23,blocked shot
m_222,p_98,open play,left foot,21.2,-2.74,2,0,low,57,31,goal
m_18,p_81,open play,head,4.49,-1.25,1,0,high,8,46,goal
m_157,p_125,open play,right foot,7.48,-3.74,3,0,medium,40,30,blocked shot
m_154,p_81,open play,left foot,19.45,9.48,5,2,low,3,2,missed chance
m_103,p_66,open play,right foot,20.7,9.73,4,0,medium,33,19,saved by keeper
m_146,p_19,open play,right foot,21.7,8.23,7,2,medium,81,57,missed chance
m_130,p_127,open play,other,3.74,-5.24,1,0,,64,7,
m_109,p_18,open play,head,8.73,4.74,3,2,medium,48,28,saved by keeper
m_38,p_19,open play,left foot,30.67,7.98,3,0,medium,24,14,missed chance
m_97,p_31,open play,right foot,14.71,11.72,2,0,high,72,19,saved by keeper
m_99,p_17,open play,right foot,13.97,-2.49,2,0,medium,46,24,missed chance
m_169,p_83,free kick,right foot,31.67,6.24,6,2,low,23,6,missed chance
m_139,p_6,open play,left foot,18.45,-10.97,1,0,medium,70,30,goal
m_58,p_29,open play,right foot,21.95,-6.24,4,0,low,41,57,blocked shot
m_136,p_75,open play,right foot,17.46,15.21,2,0,low,58,18,missed chance
m_144,p_52,open play,right foot,19.95,-2.49,3,0,medium,39,3,blocked shot
m_106,p_45,open play,head,2.99,1.5,2,0,medium,73,27,missed chance
m_178,p_16,open play,left foot,19.7,-14.71,4,1,high,56,41,missed chance
m_114,p_41,open play,right foot,3.24,2,2,0,high,22,4,goal
m_139,p_123,open play,right foot,10.23,2.49,2,0,low,77,28,goal
m_209,p_71,open play,left foot,2.24,3.24,0,0,low,79,28,goal
m_227,p_79,open play,left foot,7.73,14.46,2,0,medium,26,19,missed chance
m_47,p_154,open play,left foot,29.18,-2.49,2,0,low,9,7,missed chance
m_65,p_153,open play,left foot,11.97,6.98,2,0,low,88,49,missed chance
m_103,p_38,open play,left foot,7.98,-1.75,1,0,medium,54,54,blocked shot
m_83,p_46,open play,right foot,27.18,3.99,3,1,medium,47,33,saved by keeper
m_235,p_80,free kick,right foot,19.2,16.96,5,0,low,72,3,missed chance
m_86,p_113,open play,left foot,25.94,9.73,3,0,medium,79,25,missed chance
m_231,p_63,open play,left foot,10.47,8.48,2,0,high,23,58,blocked shot
m_32,p_121,open play,right foot,34.66,-29.68,2,1,low,87,22,missed chance
m_97,p_118,open play,right foot,8.98,-0.75,1,0,medium,90,57,saved by keeper
m_112,p_20,open play,right foot,22.69,-7.98,4,1,low,37,7,saved by keeper
m_36,p_51,free kick,right foot,27.43,1,8,2,low,14,40,saved by keeper
m_23,p_58,open play,left foot,34.42,5.24,5,0,low,53,30,missed chance
m_189,p_88,open play,right foot,29.43,4.99,5,4,low,65,38,missed chance
m_112,p_32,open play,right foot,4.99,1.5,1,0,medium,21,30,goal
m_64,p_119,open play,left foot,40.9,-4.24,3,0,low,55,37,saved by keeper
m_61,p_119,open play,right foot,13.22,-0.5,1,1,low,83,10,goal
m_1,p_6,open play,head,6.73,3.24,1,0,high,25,9,goal
m_66,p_53,open play,head,10.47,-7.48,3,0,medium,53,16,missed chance
m_139,p_29,open play,right foot,23.69,-9.73,2,0,low,71,22,missed chance
m_210,p_128,open play,head,6.73,0.75,1,0,medium,19,15,missed chance
m_7,p_147,open play,right foot,26.93,10.23,2,0,low,88,21,missed chance
m_206,p_127,open play,left foot,15.21,-1.5,3,0,high,25,22,hit the post
m_87,p_41,open play,right foot,13.47,-7.48,3,0,low,22,15,blocked shot
m_102,p_86,open play,left foot,13.97,-12.47,2,0,medium,80,17,missed chance
m_221,p_97,free kick,right foot,31.17,0.5,5,2,low,56,14,saved by keeper
m_137,p_42,open play,right foot,10.47,8.48,1,0,medium,32,55,saved by keeper
m_78,p_55,open play,right foot,31.42,-0.5,2,1,low,60,48,missed chance
m_183,p_33,open play,right foot,11.97,-10.97,1,0,high,46,49,saved by keeper
m_51,p_155,open play,right foot,18.21,-2,4,0,medium,80,33,saved by keeper
m_65,p_70,open play,left foot,20.2,-11.72,2,0,medium,36,8,saved by keeper
m_18,p_84,open play,left foot,23.44,-6.73,3,0,medium,14,59,blocked shot
m_174,p_100,open play,head,8.73,-1.25,2,0,medium,81,36,missed chance
m_13,p_51,open play,right foot,21.7,-6.98,2,0,medium,88,27,saved by keeper
m_63,p_26,open play,left foot,4.74,-9.98,2,1,medium,34,38,goal
m_45,p_127,open play,head,9.73,-2.99,2,0,medium,26,40,goal
m_157,p_26,open play,right foot,8.73,-14.22,2,0,medium,45,40,saved by keeper
m_91,p_80,open play,head,7.98,-2.74,1,0,medium,93,13,saved by keeper
m_89,p_80,open play,right foot,5.74,-7.48,3,0,high,25,3,blocked shot
m_22,p_9,open play,head,11.47,-1.25,2,1,medium,39,32,saved by keeper
m_176,p_110,open play,left foot,6.24,0.75,1,0,low,48,11,goal
m_128,p_84,open play,head,7.98,-0.5,1,0,medium,77,41,missed chance
m_67,p_28,open play,left foot,25.69,10.97,3,0,low,87,40,missed chance
m_72,p_68,open play,head,4.99,-4.49,2,0,medium,89,59,saved by keeper
m_197,p_83,open play,left foot,14.96,3.49,3,1,medium,19,19,blocked shot
m_153,p_26,open play,left foot,24.69,7.73,2,0,medium,50,59,missed chance
m_95,p_59,open play,right foot,3.24,-4.49,1,0,low,88,59,blocked shot
m_53,p_35,open play,right foot,3.49,-7.48,2,0,medium,11,6,saved by keeper
m_209,p_15,open play,right foot,8.73,4.49,1,0,low,45,46,goal
m_13,p_137,open play,left foot,22.69,8.98,4,1,medium,17,19,missed chance
m_212,p_89,open play,right foot,25.94,-4.49,2,0,medium,13,45,saved by keeper
m_67,p_156,open play,left foot,10.72,-23.44,3,0,low,72,42,saved by keeper
m_125,p_72,open play,right foot,7.98,-1.5,2,0,medium,34,50,blocked shot
m_60,p_64,open play,right foot,11.47,4.74,2,0,high,2,51,missed chance
m_171,p_83,open play,right foot,11.97,14.96,1,0,high,8,46,missed chance
m_28,p_18,open play,head,6.73,7.23,6,1,high,65,25,blocked shot
m_136,p_64,open play,right foot,22.69,6.24,4,0,low,3,46,missed chance
m_215,p_133,open play,right foot,7.98,2.99,2,0,medium,84,41,blocked shot
m_79,p_157,open play,head,8.73,0.75,3,1,high,52,38,missed chance
m_48,p_111,open play,right foot,6.73,-6.48,2,1,high,62,24,missed chance
m_102,p_100,open play,left foot,14.46,4.49,2,0,low,12,7,saved by keeper
m_72,p_125,free kick,left foot,31.42,-4.24,6,3,low,79,51,missed chance
m_190,p_139,open play,head,7.48,6.24,5,1,low,60,26,hit the post
m_152,p_154,open play,left foot,6.24,4.99,2,0,high,27,47,missed chance
m_234,p_80,free kick,right foot,19.2,2.74,8,0,low,60,47,blocked shot
m_183,p_64,open play,left foot,12.97,6.48,2,0,medium,78,51,goal
m_52,p_160,open play,right foot,7.98,5.99,2,0,medium,12,35,blocked shot
m_136,p_43,open play,right foot,13.72,-16.96,1,0,low,52,39,missed chance
m_72,p_12,open play,right foot,2,-13.47,2,0,medium,74,4,saved by keeper
m_195,p_159,open play,right foot,56.86,12.47,2,0,low,82,20,missed chance
m_42,p_51,open play,right foot,9.98,-6.24,2,0,high,81,3,goal
m_42,p_25,open play,left foot,11.72,14.96,1,0,medium,38,39,missed chance
m_82,p_68,free kick,right foot,22.2,5.24,5,1,low,66,26,missed chance
m_40,p_25,open play,right foot,24.69,11.72,3,1,high,11,25,blocked shot
m_72,p_114,open play,right foot,9.73,-1,3,0,medium,60,16,goal
m_124,p_84,open play,right foot,10.72,2.49,3,0,medium,32,2,missed chance
m_26,p_24,open play,left foot,22.2,-9.23,3,0,medium,33,5,blocked shot
m_74,p_41,open play,right foot,4.99,11.97,3,0,low,72,6,saved by keeper
m_178,p_106,open play,left foot,13.97,-14.71,3,0,medium,80,21,missed chance
m_67,p_17,open play,right foot,2.99,12.22,2,0,medium,12,31,saved by keeper
